event_id,event_name,event_url,event_date,event_time,event_genre,event_subgenre,min_price,max_price,ticket_limit,venue_id,venue_name,venue_city,venue_address,venue_state,venue_latitude,venue_longitude,venue_market,main_attraction
vvG1bZ9MwOsvtU,P!NK: Summer Carnival 2024,https://www.ticketmaster.com/pnk-summer-carnival-2024-saint-louis-missouri-08-10-2024/event/06005F7CA0C41A76,2024-08-10,18:30:00,Rock,Pop,39.95,339.95,4.0,KovZpZA6AJeA,The Dome at America's Center,Saint Louis,701 Convention Plaza,Missouri,38.630801,-90.191488,Saint Louis and More,P!NK
vvG17Z9MBX0JyU,P!NK: Summer Carnival 2024,https://www.ticketmaster.com/pnk-summer-carnival-2024-foxborough-massachusetts-08-21-2024/event/01005F7EBE926E76,2024-08-21,18:30:00,Rock,Pop,59.11,340.0,4.0,KovZpZA6kvlA,Gillette Stadium,Foxborough,1 Patriot Place,Massachusetts,42.090918,-71.264321,Boston,P!NK
k7vGFbCN5nPpg,Return of the Blue and Red Pres. by Connors & Ferris and Ticketmaster,https://www.ticketmaster.com/return-of-the-blue-and-red-orchard-park-new-york-08-02-2024/event/000060E8CBAA55B5,2024-08-02,17:30:00,Football,NFL,,,,KovZpZAdJ1vA,Highmark Stadium,Orchard Park,1 Bills Drive,New York,42.773743,-78.786955,Upstate New York,Buffalo Bills
vvG18Z9Mzzn05q,P!NK: Summer Carnival 2024,https://www.ticketmaster.com/pnk-summer-carnival-2024-chicago-illinois-08-24-2024/event/04005F7E38AA42DD,2024-08-24,18:30:00,Rock,Pop,49.95,349.95,20.0,KovZpZAF6tIA,Soldier Field,Chicago,1410 S. Museum Campus Drive,Illinois,41.86205404,-87.61682143,Chicagoland and Northern Il,P!NK
vvG1FZ9MMoSUKo,P!NK: Summer Carnival 2024,https://www.ticketmaster.com/pnk-summer-carnival-2024-philadelphia-pennsylvania-08-18-2024/event/02005F7DD1CF64D1,2024-08-18,18:30:00,Rock,Pop,49.95,319.95,4.0,KovZpa2yme,Lincoln Financial Field,Philadelphia,One Lincoln Financial Way,Pennsylvania,39.900706,-75.167406,Philadelphia,P!NK
k7vGF9z6xPpDI,P!NK: Summer Carnival 2024,https://www.ticketmaster.com/pnk-summer-carnival-2024-east-rutherford-new-jersey-10-03-2024/event/00005F81E2956EE8,2024-10-03,18:30:00,Rock,Pop,56.0,326.0,4.0,KovZpakS7e,MetLife Stadium,East Rutherford,One MetLife Stadium Drive,New Jersey,40.81359,-74.074493,New York/Tri-State Area,P!NK
vvG1fZ9MD144Ni,P!NK: Summer Carnival 2024,https://www.ticketmaster.com/pnk-summer-carnival-2024-indianapolis-indiana-10-12-2024/event/05005F7ECA5558EC,2024-10-12,18:30:00,Rock,Pop,49.95,299.95,4.0,KovZpZAdEJEA,Lucas Oil Stadium,Indianapolis,500 S. Capitol Ave.,Indiana,39.76007,-86.163821,Indianapolis and More,P!NK
vvG1YZ9ASfN7Jv,P!NK: Summer Carnival 2024,https://www.ticketmaster.com/pnk-summer-carnival-2024-arlington-texas-11-06-2024/event/0C005C5CD48C4981,2024-11-06,18:30:00,Rock,Pop,30.0,374.95,4.0,KovZ917A-X0,Globe Life Field,Arlington,734 Stadium Drive,Texas,32.747242,-97.083796,Dallas - Fort Worth and More,P!NK
G5vjZ9MgvYMih,P!NK: Summer Carnival 2024,https://www.ticketmaster.com/pnk-summer-carnival-2024-las-vegas-nevada-09-13-2024/event/17005F7D41C37B1B,2024-09-13,18:30:00,Rock,Pop,70.0,299.95,4.0,KovZ917Ax7n,Allegiant Stadium,Las Vegas,3333 Al Davis Way,Nevada,36.0909,-115.1833,Las Vegas,P!NK
1AvjZbaGkMZUx3l,Eagles Live at Sphere,https://www.ticketmaster.com/eagles-live-at-sphere-las-vegas-nevada-09-20-2024/event/1700609DC0DA24AB,2024-09-20,20:30:00,Rock,Pop,127.5,318.5,4.0,KovZ917Atbr,Sphere,Las Vegas,255 Sands Avenue,Nevada,36.1207267,-115.1642896,Las Vegas,Eagles
k7vGF9MQsrwdx,P!NK: Summer Carnival 2024,https://www.ticketmaster.com/pnk-summer-carnival-2024-syracuse-new-york-10-06-2024/event/00005F76B17B20E2,2024-10-06,18:30:00,Rock,Pop,49.95,330.0,4.0,KovZpakwYe,JMA Wireless Dome ,Syracuse,900 Irving Avenue,New York,43.03626312,-76.1361305,Upstate New York,P!NK
vvG1IZ9MV6Cf_5,P!NK: Summer Carnival 2024,https://www.ticketmaster.com/pnk-summer-carnival-2024-san-diego-california-09-11-2024/event/0A005F7D0739464B,2024-09-11,18:30:00,Rock,Pop,45.95,299.95,,KovZpa4cFe,Petco Park,San Diego,100 Park Blvd,California,32.70709659,-117.15680771,San Diego,P!NK
G5eFZ9MMqasQK,P!NK: Summer Carnival 2024,https://www.ticketmaster.com/pnk-summer-carnival-2024-orlando-florida-11-18-2024/event/22005F7DDD271693,2024-11-18,18:30:00,Rock,Pop,49.95,299.95,4.0,KovZpZAJFAkA,Camping World Stadium,Orlando,1 Citrus Bowl Place,Florida,28.538255,-81.402071,Orlando,P!NK
vvG18Zb5epIszq,Discover NHL Winter Classic- St. Louis Blues v Chicago Blackhawks,https://www.ticketmaster.com/discover-nhl-winter-classic-st-louis-chicago-illinois-12-31-2024/event/040060B096A31E1D,2024-12-31,16:00:00,Hockey,NHL,125.0,875.05,4.0,KovZpZAFlktA,Wrigley Field,Chicago,1060 West Addison,Illinois,41.947304,-87.656447,Chicagoland and Northern Il,NHL Winter Classic®
vvG1FZ9zk0cfPA,P!NK: Summer Carnival 2024,https://www.ticketmaster.com/pnk-summer-carnival-2024-hershey-pennsylvania-10-01-2024/event/02005F81A4B54945,2024-10-01,18:30:00,Rock,Pop,49.95,319.95,4.0,KovZpaoU8e,Hersheypark Stadium,Hershey,100 W Hersheypark Dr,Pennsylvania,40.290715,-76.660281,Philadelphia,P!NK
vvG1iZ9MU99saA,P!NK: Summer Carnival 2024,https://www.ticketmaster.com/pnk-summer-carnival-2024-los-angeles-california-09-15-2024/event/0B005F7D975F1245,2024-09-15,18:30:00,Rock,Pop,49.95,299.95,4.0,KovZpa2W1e,Dodger Stadium,Los Angeles,1000 Elysian Park Ave,California,34.07359365,-118.23992227,Los Angeles,P!NK
G5d0Z9YlaQsP_,SHANIA TWAIN - COME ON OVER The Las Vegas Residency - All The Hits!,https://www.ticketmaster.com/shania-twain-come-on-over-the-las-vegas-nevada-08-23-2024/event/39005F0AC96B1959,2024-08-23,20:00:00,Country,Country,100.0,452.0,4.0,KovZpZAJalEA,Bakkt Theater at Planet Hollywood,Las Vegas,3667 S Las Vegas Blvd,Nevada,36.10961689,-115.17247058,Las Vegas,Shania Twain
vv1A7ZkeKGkduOwi0,Imagine Dragons: LOOM WORLD TOUR,https://concerts.livenation.com/imagine-dragons-loom-world-tour-tinley-park-illinois-08-18-2024/event/04006093CD832B24,2024-08-18,19:00:00,Rock,Pop,50.0,229.5,20.0,KovZpZAEktFA,Credit Union 1 Amphitheatre,Tinley Park,19100 S Ridgeland,Illinois,41.5426094,-87.7711753,Chicagoland and Northern Il,Imagine Dragons
vvG1FZbGntEKAq,Philadelphia Eagles Training Camp Practice,https://www.ticketmaster.com/philadelphia-eagles-training-camp-practice-philadelphia-pennsylvania-08-01-2024/event/020060CAA99D315D,2024-08-01,18:30:00,Football,NFL,10.0,10.0,,KovZpa2yme,Lincoln Financial Field,Philadelphia,One Lincoln Financial Way,Pennsylvania,39.900706,-75.167406,Philadelphia,Philadelphia Eagles
vv1AOvO0tGA23Kqd,Imagine Dragons: LOOM WORLD TOUR,https://concerts.livenation.com/imagine-dragons-loom-world-tour-camden-new-jersey-07-30-2024/event/020060929F493743,2024-07-30,19:00:00,Rock,Pop,39.5,179.5,4.0,KovZpZAEAIEA,Freedom Mortgage Pavilion ,Camden,1 Harbour Blvd,New Jersey,39.940917,-75.12875,Philadelphia,Imagine Dragons
G5vYZbadG53zZ,Imagine Dragons: LOOM WORLD TOUR,https://concerts.livenation.com/imagine-dragons-loom-world-tour-mountain-view-california-10-20-2024/event/1C006090CC2D2E00,2024-10-20,19:00:00,Rock,Pop,65.0,259.5,4.0,KovZpZA6ta1A,Shoreline Amphitheatre,Mountain View,One Amphitheatre Parkway,California,37.426718,-122.080722,N. California/N. Nevada,Imagine Dragons
vv1AAZkeoGkdB9Jh9,Imagine Dragons: LOOM WORLD TOUR,https://concerts.livenation.com/imagine-dragons-loom-world-tour-noblesville-indiana-08-20-2024/event/05006091FA5E66D7,2024-08-20,19:00:00,Rock,Pop,45.0,249.5,20.0,KovZpvEk7A,Ruoff Music Center,Noblesville,12880 E. 146th St.,Indiana,40.00373203,-85.93427182,Indianapolis and More,Imagine Dragons
17AYvOG6Gbf3f_C,Eagles Live at Sphere,https://www.ticketmaster.com/eagles-live-at-sphere-las-vegas-nevada-09-21-2024/event/170060C61449464E,2024-09-21,20:30:00,Rock,Pop,127.5,318.5,4.0,KovZ917Atbr,Sphere,Las Vegas,255 Sands Avenue,Nevada,36.1207267,-115.1642896,Las Vegas,Eagles
vvG1HZ90nBI3Rk,P!NK Live 2024,https://www.ticketmaster.com/pnk-live-2024-tacoma-washington-09-03-2024/event/0F005E4ABAA12BC6,2024-09-03,19:30:00,Rock,Pop,74.0,384.0,4.0,KovZpa3zGe,Tacoma Dome,Tacoma,2727 East D St,Washington,47.23634,-122.426834,Seattle Area,P!NK
vvG1HZba6AKdVV,Imagine Dragons: LOOM WORLD TOUR,https://concerts.livenation.com/imagine-dragons-loom-world-tour-george-washington-09-28-2024/event/0F006091C54C3D34,2024-09-28,19:00:00,Rock,Pop,54.5,209.5,8.0,KovZpZAEkk1A,Gorge Amphitheatre,George,754 Silica Road NW,Washington,47.0959472,-119.982652,Seattle Area,Imagine Dragons
17AYvOG6Gbfp0_x,Eagles Live at Sphere,https://www.ticketmaster.com/eagles-live-at-sphere-las-vegas-nevada-10-11-2024/event/170060C6145A4662,2024-10-11,20:30:00,Rock,Pop,127.5,318.5,4.0,KovZ917Atbr,Sphere,Las Vegas,255 Sands Avenue,Nevada,36.1207267,-115.1642896,Las Vegas,Eagles
vv1AvZke3GkenrNYG,Imagine Dragons: LOOM WORLD TOUR,https://concerts.livenation.com/imagine-dragons-loom-world-tour-mansfield-massachusetts-08-06-2024/event/01006092AA7A3C0C,2024-08-06,19:00:00,Rock,Pop,49.5,239.5,20.0,KovZpZAEAElA,Xfinity Center,Mansfield,885 S Main St,Massachusetts,41.99243664,-71.220253,Boston,Imagine Dragons
1A4ZkeKGkddMAAl,Imagine Dragons: LOOM WORLD TOUR,https://concerts.livenation.com/imagine-dragons-loom-world-tour-bristow-virginia-08-22-2024/event/15006093C3DC516B,2024-08-22,19:00:00,Rock,Pop,39.5,199.5,4.0,KovZpZAEk6JA,Jiffy Lube Live,Bristow,7800 Cellar Door Drive,Virginia,38.7861199,-77.587777,Virginia,Imagine Dragons
17AYvOG6GbfKV_b,Eagles Live at Sphere,https://www.ticketmaster.com/eagles-live-at-sphere-las-vegas-nevada-09-27-2024/event/170060C6144F4658,2024-09-27,20:30:00,Rock,Pop,127.5,318.5,4.0,KovZ917Atbr,Sphere,Las Vegas,255 Sands Avenue,Nevada,36.1207267,-115.1642896,Las Vegas,Eagles
17AYvOG6GbfVfQ8,Eagles Live at Sphere,https://www.ticketmaster.com/eagles-live-at-sphere-las-vegas-nevada-11-09-2024/event/170060C614D14690,2024-11-09,20:30:00,Rock,Pop,127.5,318.5,4.0,KovZ917Atbr,Sphere,Las Vegas,255 Sands Avenue,Nevada,36.1207267,-115.1642896,Las Vegas,Eagles
vvG1HZ90nBt3RO,P!NK Live 2024,https://www.ticketmaster.com/pnk-live-2024-tacoma-washington-09-04-2024/event/0F005E4ABAA52BE0,2024-09-04,19:30:00,Rock,Pop,63.95,299.95,4.0,KovZpa3zGe,Tacoma Dome,Tacoma,2727 East D St,Washington,47.23634,-122.426834,Seattle Area,P!NK
17AYvOG6GbfY0Q7,Eagles Live at Sphere,https://www.ticketmaster.com/eagles-live-at-sphere-las-vegas-nevada-11-02-2024/event/170060C614C24684,2024-11-02,20:30:00,Rock,Pop,127.5,318.5,4.0,KovZ917Atbr,Sphere,Las Vegas,255 Sands Avenue,Nevada,36.1207267,-115.1642896,Las Vegas,Eagles
17AYvOG6Gbff0_Q,Eagles Live at Sphere,https://www.ticketmaster.com/eagles-live-at-sphere-las-vegas-nevada-09-28-2024/event/170060C61452465A,2024-09-28,20:30:00,Rock,Pop,127.5,318.5,4.0,KovZ917Atbr,Sphere,Las Vegas,255 Sands Avenue,Nevada,36.1207267,-115.1642896,Las Vegas,Eagles
vvG1YZba5rcN_N,Imagine Dragons: LOOM WORLD TOUR,https://concerts.livenation.com/imagine-dragons-loom-world-tour-dallas-texas-09-04-2024/event/0C006092DEB63663,2024-09-04,19:00:00,Rock,Pop,59.5,269.5,4.0,KovZpZAEAFeA,Dos Equis Pavilion,Dallas,3839 S Fitzhugh,Texas,32.77507215,-96.75646586,Dallas - Fort Worth and More,Imagine Dragons
17AYvOG6Gbflf_i,Eagles Live at Sphere,https://www.ticketmaster.com/eagles-live-at-sphere-las-vegas-nevada-10-12-2024/event/170060C614AD466C,2024-10-12,20:30:00,Rock,Pop,127.5,318.5,4.0,KovZ917Atbr,Sphere,Las Vegas,255 Sands Avenue,Nevada,36.1207267,-115.1642896,Las Vegas,Eagles
17AYvOG6Gbfc7_Y,Eagles Live at Sphere,https://www.ticketmaster.com/eagles-live-at-sphere-las-vegas-nevada-10-18-2024/event/170060C614B44670,2024-10-18,20:30:00,Rock,Pop,127.5,318.5,4.0,KovZ917Atbr,Sphere,Las Vegas,255 Sands Avenue,Nevada,36.1207267,-115.1642896,Las Vegas,Eagles
17AYvOG6GbfSfQC,Eagles Live at Sphere,https://www.ticketmaster.com/eagles-live-at-sphere-las-vegas-nevada-11-08-2024/event/170060C614CD468E,2024-11-08,20:30:00,Rock,Pop,127.5,318.5,4.0,KovZ917Atbr,Sphere,Las Vegas,255 Sands Avenue,Nevada,36.1207267,-115.1642896,Las Vegas,Eagles
17AYvOG6GbfcV_M,Eagles Live at Sphere,https://www.ticketmaster.com/eagles-live-at-sphere-las-vegas-nevada-10-19-2024/event/170060C614B74677,2024-10-19,20:30:00,Rock,Pop,127.5,318.5,4.0,KovZ917Atbr,Sphere,Las Vegas,255 Sands Avenue,Nevada,36.1207267,-115.1642896,Las Vegas,Eagles
vvG1IZba5BR7rW,Imagine Dragons: LOOM WORLD TOUR,https://concerts.livenation.com/imagine-dragons-loom-world-tour-chula-vista-california-10-05-2024/event/0A006092FABC47BD,2024-10-05,19:00:00,Rock,Pop,49.5,199.5,4.0,KovZpa2WZe,North Island Credit Union Amphitheatre,Chula Vista,2050 Entertainment Circle,California,32.58830386,-117.00640802,San Diego,Imagine Dragons
17AYvOG6GbfRVQe,Eagles Live at Sphere,https://www.ticketmaster.com/eagles-live-at-sphere-las-vegas-nevada-11-01-2024/event/170060C614BF4682,2024-11-01,20:30:00,Rock,Pop,127.5,318.5,4.0,KovZ917Atbr,Sphere,Las Vegas,255 Sands Avenue,Nevada,36.1207267,-115.1642896,Las Vegas,Eagles
vvG1VZbaCf3xQu,Imagine Dragons: LOOM WORLD TOUR,https://concerts.livenation.com/imagine-dragons-loom-world-tour-tampa-florida-09-01-2024/event/0D006093944A268D,2024-09-01,19:00:00,Rock,Pop,59.5,229.5,4.0,KovZpZAEkA7A,MIDFLORIDA Credit Union Amphitheatre at the FL State Fairgrounds,Tampa,4802 US Highway 301 North,Florida,27.993244,-82.36499,Tampa,Imagine Dragons
G5dIZbaCTV4r1,Imagine Dragons: LOOM WORLD TOUR,https://concerts.livenation.com/imagine-dragons-loom-world-tour-the-woodlands-texas-09-06-2024/event/3A006093BFD1578A,2024-09-06,19:00:00,Rock,Pop,69.5,239.5,4.0,KovZpZAE6k6A,The Cynthia Woods Mitchell Pavilion presented by Huntsman,The Woodlands,2005 Lake Robbins Dr,Texas,30.16190839,-95.46435087,Houston and More,Imagine Dragons
G5eVZbFwNp7la,Imagine Dragons: LOOM WORLD TOUR,https://concerts.livenation.com/imagine-dragons-loom-world-tour-charlotte-north-carolina-08-28-2024/event/2D00608CA3584AC9,2024-08-28,19:00:00,Rock,Pop,59.5,209.5,4.0,KovZpZAEkeJA,PNC Music Pavilion,Charlotte,707 Pavilion Boulevard,North Carolina,35.327362,-80.7106699,Charlotte,Imagine Dragons
1A_Zke3GkeUDwco,Imagine Dragons: LOOM WORLD TOUR,https://concerts.livenation.com/imagine-dragons-loom-world-tour-phoenix-arizona-10-06-2024/event/19006092B6EF2B51,2024-10-06,19:00:00,Rock,Pop,39.5,209.5,4.0,KovZpZAE6vJA,Talking Stick Resort Amphitheatre,Phoenix,2121 N 83rd Ave,Arizona,33.470823,-112.232875,Phoenix and Tucson,Imagine Dragons
G5vVZ9whGGfg0,New York Yankees vs. Tampa Bay Rays,https://www.ticketmaster.com/new-york-yankees-vs-tampa-bay-bronx-new-york-07-21-2024/event/1D005F26CC314D64,2024-07-21,13:35:00,Baseball,MLB,40.0,395.0,19.0,KovZpZA6t77A,Yankee Stadium,Bronx,1 East 161st Street,New York,40.8285237,-73.9276264,New York/Tri-State Area,New York Yankees
vv1AeZke3Gke-mKnG,Imagine Dragons: LOOM WORLD TOUR,https://concerts.livenation.com/imagine-dragons-loom-world-tour-holmdel-new-jersey-08-04-2024/event/02006092A1B93A8C,2024-08-04,19:00:00,Rock,Pop,59.5,249.5,4.0,KovZpZAEAIIA,PNC Bank Arts Center,Holmdel,"Exit 116, Garden State Pkwy",New Jersey,40.410434,-74.1377399,New York/Tri-State Area,Imagine Dragons
1A4Zke3Gkddh4hJ,Imagine Dragons: LOOM WORLD TOUR,https://www.ticketmaster.com/imagine-dragons-loom-world-tour-columbia-maryland-08-23-2024/event/15006092C36D56E6,2024-08-23,19:00:00,Rock,Pop,59.5,239.5,4.0,KovZpZA1JkvA,Merriweather Post Pavilion,Columbia,10475 Little Patuxent Parkway,Maryland,39.209019,-76.862583," DC and Maryland""",Imagine Dragons
vvG1iZb5SOcNv6,Imagine Dragons: LOOM WORLD TOUR,https://www.ticketmaster.com/imagine-dragons-loom-world-tour-hollywood-california-10-26-2024/event/0B0060BCE0B63047,2024-10-26,19:00:00,Rock,Pop,59.5,299.5,4.0,KovZpZAFFvJA,Hollywood Bowl,Hollywood,2301 N Highland Ave,California,34.11177334,-118.33851469,Los Angeles,Imagine Dragons
vv1AkZkeoGkdkO4gY,Imagine Dragons: LOOM WORLD TOUR,https://concerts.livenation.com/imagine-dragons-loom-world-tour-maryland-heights-missouri-08-16-2024/event/06006091C6815D70,2024-08-16,19:00:00,Rock,Pop,45.0,199.5,4.0,KovZpZAEAnaA,"Hollywood Casino Amphitheatre - St. Louis, MO",Maryland Heights,14141 Riverport Dr,Missouri,38.7456419,-90.469956,Saint Louis and More,Imagine Dragons
vvG1VZba7EsVKw,Imagine Dragons: LOOM WORLD TOUR,https://concerts.livenation.com/imagine-dragons-loom-world-tour-west-palm-beach-florida-08-30-2024/event/0D00609127C744F2,2024-08-30,19:00:00,Rock,Pop,59.5,239.5,4.0,KovZpZAEkvEA,iTHINK Financial Amphitheatre ,West Palm Beach,601-7 Sansburys Way,Florida,26.685439,-80.18676,Miami,Imagine Dragons
17AYvOG6GbfgVQK,Eagles Live at Sphere,https://www.ticketmaster.com/eagles-live-at-sphere-las-vegas-nevada-12-06-2024/event/170060C614D74693,2024-12-06,20:30:00,Rock,Pop,127.5,318.5,4.0,KovZ917Atbr,Sphere,Las Vegas,255 Sands Avenue,Nevada,36.1207267,-115.1642896,Las Vegas,Eagles
G5vzZba5qLKl0,Imagine Dragons: LOOM WORLD TOUR,https://concerts.livenation.com/imagine-dragons-loom-world-tour-west-valley-city-utah-10-11-2024/event/1E006092DD7D3AE4,2024-10-11,19:00:00,Rock,Pop,39.5,239.5,4.0,KovZpZA1lleA,Utah First Credit Union Amphitheatre (formerly USANA Amp),West Valley City,5150 South 6055 West,Utah,40.65743789,-112.04072602," Montana & Idaho""",Imagine Dragons
17AYvOG6GbfUfQp,Eagles Live at Sphere,https://www.ticketmaster.com/eagles-live-at-sphere-las-vegas-nevada-12-07-2024/event/170060C614D94696,2024-12-07,20:30:00,Rock,Pop,127.5,318.5,4.0,KovZ917Atbr,Sphere,Las Vegas,255 Sands Avenue,Nevada,36.1207267,-115.1642896,Las Vegas,Eagles
17AYvOG6GbfzVQt,Eagles Live at Sphere,https://www.ticketmaster.com/eagles-live-at-sphere-las-vegas-nevada-12-14-2024/event/170060C614E346A9,2024-12-14,20:30:00,Rock,Pop,127.5,318.5,4.0,KovZ917Atbr,Sphere,Las Vegas,255 Sands Avenue,Nevada,36.1207267,-115.1642896,Las Vegas,Eagles
G5vzZbaLGfSn4,Imagine Dragons: LOOM WORLD TOUR,https://concerts.livenation.com/imagine-dragons-loom-world-tour-west-valley-city-utah-10-12-2024/event/1E006097CC533A95,2024-10-12,19:00:00,Rock,Pop,39.5,239.5,4.0,KovZpZA1lleA,Utah First Credit Union Amphitheatre (formerly USANA Amp),West Valley City,5150 South 6055 West,Utah,40.65743789,-112.04072602," Montana & Idaho""",Imagine Dragons
vvG1iZba5e-ejk,Imagine Dragons: LOOM WORLD TOUR,https://www.ticketmaster.com/imagine-dragons-loom-world-tour-hollywood-california-10-22-2024/event/0B006092C2842706,2024-10-22,19:00:00,Rock,Pop,59.5,299.5,4.0,KovZpZAFFvJA,Hollywood Bowl,Hollywood,2301 N Highland Ave,California,34.11177334,-118.33851469,Los Angeles,Imagine Dragons
vv1AFZkeKGkdFtShy,Imagine Dragons: LOOM WORLD TOUR,https://www.ticketmaster.com/imagine-dragons-loom-world-tour-clarkston-michigan-08-12-2024/event/08006093C8A736F9,2024-08-12,19:00:00,Rock,Pop,84.5,209.5,20.0,KovZpa3swe,Pine Knob Music Theatre,Clarkston,33 Bob Seger Drive,Michigan,42.75098483,-83.3802299," Toledo & More""",Imagine Dragons
vv1A8vO0tGA2nK25,Imagine Dragons: LOOM WORLD TOUR,https://concerts.livenation.com/imagine-dragons-loom-world-tour-virginia-beach-virginia-08-26-2024/event/010060929FA933CB,2024-08-26,19:00:00,Rock,Pop,49.5,199.5,8.0,KovZpZAEAIdA,Veterans United Home Loans Amphitheater at Virginia Beach,Virginia Beach,3550 Cellar Door Way,Virginia,36.769107,-76.103685,Virginia,Imagine Dragons
G5vYZbaA13gXN,Imagine Dragons: LOOM WORLD TOUR,https://concerts.livenation.com/imagine-dragons-loom-world-tour-wheatland-california-10-02-2024/event/1C0060914A4B5FA3,2024-10-02,19:00:00,Rock,Pop,42.5,209.5,4.0,KovZpaFEIe,Toyota Amphitheatre,Wheatland,2677 Forty Mile Road,California,39.031072,-121.510309,N. California/N. Nevada,Imagine Dragons
G5vVZbau04OVL,Imagine Dragons: LOOM WORLD TOUR,https://concerts.livenation.com/imagine-dragons-loom-world-tour-wantagh-new-york-08-02-2024/event/1D00609364560D1F,2024-08-02,19:00:00,Rock,Pop,49.5,269.5,4.0,KovZpZAE6eAA,Northwell at Jones Beach Theater,Wantagh,895 Bay Parkway,New York,40.6014755,-73.5023618,New York/Tri-State Area,Imagine Dragons
vvG1HZba58DSg-,Imagine Dragons: LOOM WORLD TOUR,https://concerts.livenation.com/imagine-dragons-loom-world-tour-ridgefield-washington-09-29-2024/event/0F006092D0EF3D61,2024-09-29,19:00:00,Rock,Pop,55.0,209.5,8.0,KovZpZAJld6A,RV Inn Style Resorts Amphitheater ,Ridgefield,17200 NE Delfel Road,Washington,45.750612,-122.674434,Portland and More,Imagine Dragons
17AYvOG6Gbfz7QJ,Eagles Live at Sphere,https://www.ticketmaster.com/eagles-live-at-sphere-las-vegas-nevada-12-13-2024/event/170060C614E046A6,2024-12-13,20:30:00,Rock,Pop,127.5,318.5,4.0,KovZ917Atbr,Sphere,Las Vegas,255 Sands Avenue,Nevada,36.1207267,-115.1642896,Las Vegas,Eagles
vvG1iZbah89wNY,Imagine Dragons: LOOM WORLD TOUR,https://www.ticketmaster.com/imagine-dragons-loom-world-tour-hollywood-california-10-23-2024/event/0B006096D05F28F0,2024-10-23,19:00:00,Rock,Pop,59.5,299.5,4.0,KovZpZAFFvJA,Hollywood Bowl,Hollywood,2301 N Highland Ave,California,34.11177334,-118.33851469,Los Angeles,Imagine Dragons
G5vVZ9whGu7gc,New York Yankees vs. New York Mets,https://www.ticketmaster.com/new-york-yankees-vs-new-york-bronx-new-york-07-23-2024/event/1D005F26CC344D6D,2024-07-23,19:05:00,Baseball,MLB,75.0,480.0,19.0,KovZpZA6t77A,Yankee Stadium,Bronx,1 East 161st Street,New York,40.8285237,-73.9276264,New York/Tri-State Area,New York Yankees
1AvjZbFGkX-kOX2,Las Vegas Raiders vs. Dallas Cowboys,https://www.ticketmaster.com/las-vegas-raiders-vs-dallas-cowboys-las-vegas-nevada-08-17-2024/event/1700608FA11A0F8F,2024-08-17,19:00:00,Football,NFL,150.0,550.0,4.0,KovZ917Ax7n,Allegiant Stadium,Las Vegas,3333 Al Davis Way,Nevada,36.0909,-115.1833,Las Vegas,Las Vegas Raiders
1ApZkeKGkdrhkM6,Imagine Dragons: LOOM WORLD TOUR,https://concerts.livenation.com/imagine-dragons-loom-world-tour-burgettstown-pennsylvania-08-14-2024/event/16006093DE6C6DC7,2024-08-14,19:00:00,Rock,Pop,39.5,199.5,4.0,KovZpZAEk71A,The Pavilion at Star Lake,Burgettstown,665 Route 18,Pennsylvania,40.4197818,-80.4342124,Pittsburgh,Imagine Dragons
vv17bZbeGkl9HfMb,P!NK Live 2024,https://www.ticketmaster.com/pnk-live-2024-saint-paul-minnesota-10-18-2024/event/0600602AD7F14DD8,2024-10-18,19:30:00,Rock,Pop,64.95,1054.95,4.0,KovZpZA6AJdA,Xcel Energy Center,Saint Paul,199 Kellogg Blvd,Minnesota,44.94489438,-93.10121819,Minneapolis/St. Paul and More,P!NK
vvG1jZbuEJjNpV,Home Away From Home Series: Chicago Blackhawks v St. Louis Blues,https://www.ticketmaster.com/home-away-from-home-series-chicago-milwaukee-wisconsin-10-05-2024/event/070060D9E67235B4,2024-10-05,19:00:00,Hockey,NHL,20.0,125.0,4.0,KovZ917A_fV,Fiserv Forum,Milwaukee,1111 Vel R. Phillips Ave,Wisconsin,43.04228,-87.916896,Milwaukee and Wi,Chicago Blackhawks
